Timestamp,Temperature,Humidity,Temp_Rate,Humi_Rate,Label
2026-04-26 11:40:50,29.31,75.17,0.008,-0.018,0
2026-04-26 11:40:55,29.22,75.32,-0.018,0.03,0
2026-04-26 11:41:00,29.44,74.95,0.044,-0.074,0
2026-04-26 11:41:05,29.19,75.11,-0.05,0.032,0
2026-04-26 11:41:10,29.27,75.12,0.016,0.002,0
2026-04-26 11:41:15,29.14,75.11,-0.026,-0.002,0
2026-04-26 11:41:20,30.49,73.58,0.27,-0.306,2
2026-04-26 11:41:25,31.86,73.03,0.274,-0.11,2
2026-04-26 11:41:30,32.68,72.07,0.164,-0.192,2
2026-04-26 11:41:35,33.4,71.57,0.144,-0.1,2
2026-04-26 11:41:40,33.86,71.04,0.092,-0.106,2
2026-04-26 11:41:45,34.17,70.41,0.062,-0.126,2
2026-04-26 11:41:50,34.31,70.55,0.028,0.028,2
2026-04-26 11:41:55,34.37,69.62,0.012,-0.186,2
2026-04-26 11:42:00,34.49,69.86,0.024,0.048,2
2026-04-26 11:42:05,34.38,70.22,-0.022,0.072,2
2026-04-26 11:42:10,34.46,68.94,0.016,-0.256,1
2026-04-26 11:42:15,34.65,68.65,0.038,-0.058,1
2026-04-26 11:42:20,34.96,69.24,0.062,0.118,1
2026-04-26 11:42:25,35.25,68.26,0.058,-0.196,1
2026-04-26 11:42:30,35.39,68.21,0.028,-0.01,1
2026-04-26 11:42:35,35.47,67.76,0.016,-0.09,1
2026-04-26 11:42:40,35.51,67.5,0.008,-0.052,1
2026-04-26 11:42:45,35.44,67.52,-0.014,0.004,1
2026-04-26 11:42:50,35.45,67.48,0.002,-0.008,1
2026-04-26 11:42:55,35.6,67.84,0.03,0.072,1
2026-04-26 11:43:00,35.53,67.19,-0.014,-0.13,1
2026-04-26 11:43:05,35.5,67.33,-0.006,0.028,1
2026-04-26 11:43:10,35.68,67.08,0.036,-0.05,1
2026-04-26 11:43:15,35.45,67.22,-0.046,0.028,1
2026-04-26 11:43:20,29.16,69.89,-1.258,0.534,0
2026-04-26 11:43:25,29.23,69.8,0.014,-0.018,0
2026-04-26 11:43:30,28.89,70.09,-0.068,0.058,0
2026-04-26 11:43:35,29.01,70.1,0.024,0.002,0
2026-04-26 11:43:40,28.97,69.81,-0.008,-0.058,0
2026-04-26 11:43:45,29.1,70.24,0.026,0.086,0
2026-04-26 11:43:50,29.09,70.08,-0.002,-0.032,0
2026-04-26 11:43:55,29.01,70.04,-0.016,-0.008,0
2026-04-26 11:44:00,29.02,69.85,0.002,-0.038,0
2026-04-26 11:44:05,29.05,69.74,0.006,-0.022,0
2026-04-26 11:44:10,29.21,69.79,0.032,0.01,0
2026-04-26 11:44:15,29.11,69.8,-0.02,0.002,0
2026-04-26 11:44:20,29.06,70.27,-0.01,0.094,0
2026-04-26 11:44:25,29.19,69.69,0.026,-0.116,0
2026-04-26 11:44:30,29.22,69.85,0.006,0.032,0
2026-04-26 11:44:35,29.11,69.75,-0.022,-0.02,0
2026-04-26 11:44:40,29.06,69.89,-0.01,0.028,0
2026-04-26 11:44:45,29.13,69.67,0.014,-0.044,0
2026-04-26 11:44:50,29.21,69.96,0.016,0.058,0
2026-04-26 11:44:55,29.07,69.53,-0.028,-0.086,0
2026-04-26 11:45:00,29.07,69.6,0.0,0.014,0
2026-04-26 11:45:05,29.12,69.48,0.01,-0.024,0
2026-04-26 11:45:10,29.21,69.66,0.018,0.036,0
2026-04-26 11:45:15,29.19,70.03,-0.004,0.074,0
2026-04-26 11:45:20,29.03,69.72,-0.032,-0.062,0
2026-04-26 11:45:25,29.07,69.5,0.008,-0.044,0
2026-04-26 11:45:30,29.07,70.07,0.0,0.114,0
2026-04-26 11:45:35,29.24,70.21,0.034,0.028,0
2026-04-26 11:45:40,29.17,69.88,-0.014,-0.066,0
2026-04-26 11:45:45,29.2,70.29,0.006,0.082,0
2026-04-26 11:45:50,29.12,69.68,-0.016,-0.122,0
2026-04-26 11:45:55,29.17,69.88,0.01,0.04,0
2026-04-26 11:46:00,29.1,69.88,-0.014,0.0,0
2026-04-26 11:46:05,29.07,70.19,-0.006,0.062,0
2026-04-26 11:46:10,29.13,69.97,0.012,-0.044,1
2026-04-26 11:46:15,29.13,70.95,0.0,0.196,1
2026-04-26 11:46:20,29.24,71.66,0.022,0.142,1
2026-04-26 11:46:25,29.25,71.64,0.002,-0.004,1
2026-04-26 11:46:30,29.29,71.76,0.008,0.024,1
2026-04-26 11:46:35,29.3,72.69,0.002,0.186,1
2026-04-26 11:46:40,29.27,72.43,-0.006,-0.052,1
2026-04-26 11:46:45,29.32,72.57,0.01,0.028,1
2026-04-26 11:46:50,29.24,72.32,-0.016,-0.05,1
2026-04-26 11:46:55,29.48,73.19,0.048,0.174,1
2026-04-26 11:47:00,29.31,73.11,-0.034,-0.016,1
2026-04-26 11:47:05,29.3,73.06,-0.002,-0.01,1
2026-04-26 11:47:10,29.32,73.31,0.004,0.05,1
2026-04-26 11:47:15,29.36,73.42,0.008,0.022,1
2026-04-26 11:47:20,29.32,73.49,-0.008,0.014,1
2026-04-26 11:47:25,29.45,73.52,0.026,0.006,1
2026-04-26 11:47:30,29.34,73.94,-0.022,0.084,0
2026-04-26 11:47:35,29.29,73.84,-0.01,-0.02,0
2026-04-26 11:47:40,29.34,73.63,0.01,-0.042,0
2026-04-26 11:47:45,29.34,74.05,0.0,0.084,0
2026-04-26 11:47:50,29.38,73.89,0.008,-0.032,0
2026-04-26 11:47:55,29.23,73.73,-0.03,-0.032,0
2026-04-26 11:48:00,29.14,73.75,-0.018,0.004,0
2026-04-26 11:48:05,29.33,73.84,0.038,0.018,0
2026-04-26 11:48:10,29.29,74.22,-0.008,0.076,0
2026-04-26 11:48:15,29.5,74.05,0.042,-0.034,0
2026-04-26 11:48:20,29.27,74.67,-0.046,0.124,0
2026-04-26 11:48:25,29.49,74.23,0.044,-0.088,0
2026-04-26 11:48:30,29.34,73.42,-0.03,-0.162,0
2026-04-26 11:48:35,29.37,74.15,0.006,0.146,0
2026-04-26 11:48:40,29.43,73.58,0.012,-0.114,0
2026-04-26 11:48:45,29.45,74.02,0.004,0.088,0
2026-04-26 11:48:50,29.4,73.68,-0.01,-0.068,0
2026-04-26 11:48:55,29.41,73.99,0.002,0.062,0
2026-04-26 11:49:00,29.38,73.92,-0.006,-0.014,0
2026-04-26 11:49:05,29.53,73.63,0.03,-0.058,0
2026-04-26 11:49:10,29.42,73.88,-0.022,0.05,0
2026-04-26 11:49:15,29.44,74.23,0.004,0.07,0
2026-04-26 11:49:20,29.43,74.23,-0.002,0.0,0
2026-04-26 11:49:25,29.51,73.9,0.016,-0.066,0
2026-04-26 11:49:30,29.45,74.04,-0.012,0.028,0
2026-04-26 11:49:35,29.33,73.6,-0.024,-0.088,0
2026-04-26 11:49:40,29.64,74.26,0.062,0.132,1
2026-04-26 11:49:45,29.89,73.93,0.05,-0.066,1
2026-04-26 11:49:50,30.08,72.96,0.038,-0.194,1
2026-04-26 11:49:55,30.31,73.45,0.046,0.098,1
2026-04-26 11:50:00,30.4,72.87,0.018,-0.116,1
2026-04-26 11:50:05,30.75,72.58,0.07,-0.058,1
2026-04-26 11:50:10,30.88,72.25,0.026,-0.066,1
2026-04-26 11:50:15,31.05,72.24,0.034,-0.002,1
2026-04-26 11:50:20,31.13,72.62,0.016,0.076,1
2026-04-26 11:50:25,31.12,72.3,-0.002,-0.064,1
2026-04-26 11:50:30,31.25,72.25,0.026,-0.01,1
2026-04-26 11:50:35,31.23,72.5,-0.004,0.05,1
2026-04-26 11:50:40,31.46,72.4,0.046,-0.02,1
2026-04-26 11:50:45,31.3,72.8,-0.032,0.08,1
2026-04-26 11:50:50,31.37,72.6,0.014,-0.04,1
2026-04-26 11:50:55,31.44,72.48,0.014,-0.024,1
2026-04-26 11:51:00,31.37,72.5,-0.014,0.004,1
2026-04-26 11:51:05,31.46,72.89,0.018,0.078,1
2026-04-26 11:51:10,31.26,72.96,-0.04,0.014,1
2026-04-26 11:51:15,31.51,72.59,0.05,-0.074,1
2026-04-26 11:51:20,31.37,72.42,-0.028,-0.034,1
2026-04-26 11:51:25,31.36,72.32,-0.002,-0.02,1
2026-04-26 11:51:30,31.47,72.48,0.022,0.032,1
2026-04-26 11:51:35,31.44,72.57,-0.006,0.018,1
2026-04-26 11:51:40,31.45,72.55,0.002,-0.004,1
2026-04-26 11:51:45,31.33,72.76,-0.024,0.042,1
2026-04-26 11:51:50,31.42,72.22,0.018,-0.108,1
2026-04-26 11:51:55,29.04,74.23,-0.476,0.402,0
2026-04-26 11:52:00,29.02,74.21,-0.004,-0.004,0
2026-04-26 11:52:05,29.02,74.63,0.0,0.084,0
2026-04-26 11:52:10,29.06,74.05,0.008,-0.116,0
2026-04-26 11:52:15,29.0,73.92,-0.012,-0.026,0
2026-04-26 11:52:20,29.13,74.35,0.026,0.086,0
2026-04-26 11:52:25,28.99,73.63,-0.028,-0.144,0
2026-04-26 11:52:30,29.21,73.89,0.044,0.052,0
2026-04-26 11:52:35,29.17,73.93,-0.008,0.008,0
2026-04-26 11:52:40,29.09,73.9,-0.016,-0.006,0
2026-04-26 11:52:45,29.13,73.81,0.008,-0.018,0
2026-04-26 11:52:50,28.98,73.92,-0.03,0.022,0
2026-04-26 11:52:55,29.05,73.91,0.014,-0.002,0
2026-04-26 11:53:00,28.9,73.74,-0.03,-0.034,0
2026-04-26 11:53:05,29.08,74.06,0.036,0.064,0
2026-04-26 11:53:10,29.07,73.66,-0.002,-0.08,0
2026-04-26 11:53:15,29.12,73.89,0.01,0.046,0
2026-04-26 11:53:20,29.08,73.54,-0.008,-0.07,0
2026-04-26 11:53:25,29.18,73.84,0.02,0.06,0
2026-04-26 11:53:30,29.1,73.81,-0.016,-0.006,0
2026-04-26 11:53:35,29.09,73.96,-0.002,0.03,0
2026-04-26 11:53:40,29.01,73.89,-0.016,-0.014,0
2026-04-26 11:53:45,31.02,72.81,0.402,-0.216,2
2026-04-26 11:53:50,32.97,72.76,0.39,-0.01,2
2026-04-26 11:53:55,34.43,71.18,0.292,-0.316,2
2026-04-26 11:54:00,35.35,71.68,0.184,0.1,2
2026-04-26 11:54:05,36.08,71.14,0.146,-0.108,2
2026-04-26 11:54:10,36.4,70.76,0.064,-0.076,2
2026-04-26 11:54:15,36.83,70.45,0.086,-0.062,2
2026-04-26 11:54:20,36.9,70.07,0.014,-0.076,2
2026-04-26 11:54:25,37.03,70.01,0.026,-0.012,2
2026-04-26 11:54:30,37.14,70.16,0.022,0.03,1
2026-04-26 11:54:35,37.27,69.56,0.026,-0.12,1
2026-04-26 11:54:40,37.56,69.32,0.058,-0.048,1
2026-04-26 11:54:45,37.57,69.36,0.002,0.008,1
2026-04-26 11:54:50,37.76,69.37,0.038,0.002,1
2026-04-26 11:54:55,37.87,68.89,0.022,-0.096,1
2026-04-26 11:55:00,37.98,68.74,0.022,-0.03,1
2026-04-26 11:55:05,37.87,68.88,-0.022,0.028,1
2026-04-26 11:55:10,38.1,68.71,0.046,-0.034,1
2026-04-26 11:55:15,37.94,68.4,-0.032,-0.062,1
2026-04-26 11:55:20,37.97,68.92,0.006,0.104,1
2026-04-26 11:55:25,37.98,68.58,0.002,-0.068,1
2026-04-26 11:55:30,28.97,72.19,-1.802,0.722,0
2026-04-26 11:55:35,29.02,71.98,0.01,-0.042,0
2026-04-26 11:55:40,29.13,71.88,0.022,-0.02,0
2026-04-26 11:55:45,29.02,72.14,-0.022,0.052,0
2026-04-26 11:55:50,29.1,71.92,0.016,-0.044,0
2026-04-26 11:55:55,29.06,72.12,-0.008,0.04,0
2026-04-26 11:56:00,29.06,71.91,0.0,-0.042,0
2026-04-26 11:56:05,29.17,72.31,0.022,0.08,0
2026-04-26 11:56:10,29.04,71.99,-0.026,-0.064,0
2026-04-26 11:56:15,29.02,72.12,-0.004,0.026,0
2026-04-26 11:56:20,29.24,71.97,0.044,-0.03,0
2026-04-26 11:56:25,29.02,72.34,-0.044,0.074,0
2026-04-26 11:56:30,29.04,72.26,0.004,-0.016,0
2026-04-26 11:56:35,29.05,72.06,0.002,-0.04,0
2026-04-26 11:56:40,29.1,71.93,0.01,-0.026,0
2026-04-26 11:56:45,28.96,72.36,-0.028,0.086,0
2026-04-26 11:56:50,29.0,72.06,0.008,-0.06,0
2026-04-26 11:56:55,29.08,72.18,0.016,0.024,0
2026-04-26 11:57:00,29.05,72.41,-0.006,0.046,0
2026-04-26 11:57:05,29.0,72.21,-0.01,-0.04,0
2026-04-26 11:57:10,29.19,72.72,0.038,0.102,0
2026-04-26 11:57:15,29.0,72.66,-0.038,-0.012,0
2026-04-26 11:57:20,29.12,72.09,0.024,-0.114,0
2026-04-26 11:57:25,29.14,72.08,0.004,-0.002,0
2026-04-26 11:57:30,29.05,72.55,-0.018,0.094,0
2026-04-26 11:57:35,29.11,72.18,0.012,-0.074,0
2026-04-26 11:57:40,29.16,72.43,0.01,0.05,0
2026-04-26 11:57:45,29.11,72.43,-0.01,0.0,0
2026-04-26 11:57:50,29.13,72.23,0.004,-0.04,0
2026-04-26 11:57:55,29.04,72.56,-0.018,0.066,0
2026-04-26 11:58:00,29.08,72.35,0.008,-0.042,0
2026-04-26 11:58:05,29.18,72.32,0.02,-0.006,0
2026-04-26 11:58:10,29.14,72.1,-0.008,-0.044,0
2026-04-26 11:58:15,29.05,72.87,-0.018,0.154,0
2026-04-26 11:58:20,29.26,72.27,0.042,-0.12,0
2026-04-26 11:58:25,29.1,72.31,-0.032,0.008,0
2026-04-26 11:58:30,29.04,72.11,-0.012,-0.04,0
2026-04-26 11:58:35,29.09,72.62,0.01,0.102,0
2026-04-26 11:58:40,29.12,72.49,0.006,-0.026,0
2026-04-26 11:58:45,29.04,72.03,-0.016,-0.092,0
2026-04-26 11:58:50,29.1,72.59,0.012,0.112,0
2026-04-26 11:58:55,29.07,73.15,-0.006,0.112,0
2026-04-26 11:59:00,29.09,72.44,0.004,-0.142,0
2026-04-26 11:59:05,29.06,72.59,-0.006,0.03,0
2026-04-26 11:59:10,29.26,71.84,0.04,-0.15,0
2026-04-26 11:59:15,29.19,72.39,-0.014,0.11,0
2026-04-26 11:59:20,29.09,72.34,-0.02,-0.01,0
2026-04-26 11:59:25,29.05,71.75,-0.008,-0.118,0
2026-04-26 11:59:30,29.18,72.51,0.026,0.152,0
2026-04-26 11:59:35,29.06,72.32,-0.024,-0.038,1
2026-04-26 11:59:40,28.98,72.33,-0.016,0.002,1
2026-04-26 11:59:45,29.11,72.82,0.026,0.098,1
2026-04-26 11:59:50,29.16,72.4,0.01,-0.084,1
2026-04-26 11:59:55,29.16,71.94,0.0,-0.092,1
2026-04-26 12:00:00,29.14,72.34,-0.004,0.08,1
2026-04-26 12:00:05,29.2,72.46,0.012,0.024,1
2026-04-26 12:00:10,29.08,72.57,-0.024,0.022,1
2026-04-26 12:00:15,29.24,71.97,0.032,-0.12,1
2026-04-26 12:00:20,29.16,72.02,-0.016,0.01,1
2026-04-26 12:00:25,29.24,72.29,0.016,0.054,1
2026-04-26 12:00:30,29.14,71.92,-0.02,-0.074,1
2026-04-26 12:00:35,29.14,72.29,0.0,0.074,1
2026-04-26 12:00:40,29.3,72.01,0.032,-0.056,1
2026-04-26 12:00:45,29.19,71.87,-0.022,-0.028,1
2026-04-26 12:00:50,29.22,72.42,0.006,0.11,0
2026-04-26 12:00:55,29.2,72.27,-0.004,-0.03,0
2026-04-26 12:01:00,29.21,72.43,0.002,0.032,0
2026-04-26 12:01:05,29.27,72.47,0.012,0.008,0
2026-04-26 12:01:10,29.3,72.23,0.006,-0.048,0
2026-04-26 12:01:15,29.42,72.49,0.024,0.052,0
2026-04-26 12:01:20,29.23,72.7,-0.038,0.042,0
2026-04-26 12:01:25,29.28,72.79,0.01,0.018,0
2026-04-26 12:01:30,29.31,72.76,0.006,-0.006,0
2026-04-26 12:01:35,29.36,72.2,0.01,-0.112,0
2026-04-26 12:01:40,29.44,72.63,0.016,0.086,0
2026-04-26 12:01:45,29.29,72.99,-0.03,0.072,0
2026-04-26 12:01:50,29.14,72.66,-0.03,-0.066,0
2026-04-26 12:01:55,29.35,72.51,0.042,-0.03,0
2026-04-26 12:02:00,28.96,70.55,-0.078,-0.392,0
2026-04-26 12:02:05,29.01,70.75,0.01,0.04,0
2026-04-26 12:02:10,28.84,70.88,-0.034,0.026,0
2026-04-26 12:02:15,28.96,70.82,0.024,-0.012,0
2026-04-26 12:02:20,28.86,70.68,-0.02,-0.028,0
2026-04-26 12:02:25,28.93,70.69,0.014,0.002,0
2026-04-26 12:02:30,28.81,70.7,-0.024,0.002,0
2026-04-26 12:02:35,28.97,70.76,0.032,0.012,0
2026-04-26 12:02:40,29.02,70.25,0.01,-0.102,0
2026-04-26 12:02:45,29.0,70.31,-0.004,0.012,0
2026-04-26 12:02:50,28.96,70.57,-0.008,0.052,0
2026-04-26 12:02:55,28.89,70.57,-0.014,0.0,0
2026-04-26 12:03:00,29.07,70.65,0.036,0.016,0
2026-04-26 12:03:05,29.03,70.38,-0.008,-0.054,0
2026-04-26 12:03:10,28.87,70.9,-0.032,0.104,0
2026-04-26 12:03:15,28.95,70.76,0.016,-0.028,0
2026-04-26 12:03:20,28.92,70.49,-0.006,-0.054,0
2026-04-26 12:03:25,28.92,70.6,0.0,0.022,0
2026-04-26 12:03:30,28.93,70.09,0.002,-0.102,0
2026-04-26 12:03:35,28.91,70.83,-0.004,0.148,0
2026-04-26 12:03:40,28.9,70.36,-0.002,-0.094,0
2026-04-26 12:03:45,28.9,70.61,0.0,0.05,0
2026-04-26 12:03:50,29.11,70.4,0.042,-0.042,1
2026-04-26 12:03:55,29.0,70.78,-0.022,0.076,1
2026-04-26 12:04:00,29.02,70.0,0.004,-0.156,1
2026-04-26 12:04:05,28.87,69.91,-0.03,-0.018,1
2026-04-26 12:04:10,29.1,70.02,0.046,0.022,1
2026-04-26 12:04:15,29.11,69.9,0.002,-0.024,1
2026-04-26 12:04:20,29.12,70.14,0.002,0.048,1
2026-04-26 12:04:25,29.04,70.3,-0.016,0.032,0
2026-04-26 12:04:30,28.97,70.6,-0.014,0.06,0
2026-04-26 12:04:35,29.02,70.72,0.01,0.024,0
2026-04-26 12:04:40,29.16,70.61,0.028,-0.022,0
2026-04-26 12:04:45,29.09,70.51,-0.014,-0.02,0
2026-04-26 12:04:50,29.12,70.54,0.006,0.006,0
2026-04-26 12:04:55,29.14,70.72,0.004,0.036,0
2026-04-26 12:05:00,29.09,70.43,-0.01,-0.058,0
2026-04-26 12:05:05,29.05,70.92,-0.008,0.098,0
2026-04-26 12:05:10,29.15,70.06,0.02,-0.172,0
2026-04-26 12:05:15,29.02,70.38,-0.026,0.064,0
2026-04-26 12:05:20,28.65,73.25,-0.074,0.574,0
2026-04-26 12:05:25,28.47,73.05,-0.036,-0.04,0
2026-04-26 12:05:30,28.45,73.05,-0.004,0.0,0
2026-04-26 12:05:35,28.47,72.47,0.004,-0.116,0
2026-04-26 12:05:40,28.69,73.19,0.044,0.144,0
2026-04-26 12:05:45,28.54,73.14,-0.03,-0.01,0
2026-04-26 12:05:50,28.51,72.92,-0.006,-0.044,0
2026-04-26 12:05:55,28.63,72.91,0.024,-0.002,0
2026-04-26 12:06:00,28.6,73.12,-0.006,0.042,0
2026-04-26 12:06:05,28.49,73.67,-0.022,0.11,0
2026-04-26 12:06:10,28.61,72.79,0.024,-0.176,0
2026-04-26 12:06:15,28.68,72.73,0.014,-0.012,0
2026-04-26 12:06:20,28.61,72.83,-0.014,0.02,0
2026-04-26 12:06:25,28.57,72.79,-0.008,-0.008,0
2026-04-26 12:06:30,28.64,73.26,0.014,0.094,0
2026-04-26 12:06:35,28.48,72.6,-0.032,-0.132,0
2026-04-26 12:06:40,28.55,73.2,0.014,0.12,0
2026-04-26 12:06:45,28.61,73.1,0.012,-0.02,0
2026-04-26 12:06:50,28.58,73.03,-0.006,-0.014,0
2026-04-26 12:06:55,28.53,73.02,-0.01,-0.002,0
2026-04-26 12:07:00,28.56,73.17,0.006,0.03,0
2026-04-26 12:07:05,28.68,73.34,0.024,0.034,0
2026-04-26 12:07:10,28.6,73.26,-0.016,-0.016,0
2026-04-26 12:07:15,28.63,72.87,0.006,-0.078,0
2026-04-26 12:07:20,28.58,72.96,-0.01,0.018,0
2026-04-26 12:07:25,28.65,73.64,0.014,0.136,0
2026-04-26 12:07:30,28.67,73.82,0.004,0.036,0
2026-04-26 12:07:35,28.66,73.21,-0.002,-0.122,0
2026-04-26 12:07:40,28.51,72.94,-0.03,-0.054,0
2026-04-26 12:07:45,28.53,73.1,0.004,0.032,0
2026-04-26 12:07:50,28.51,73.15,-0.004,0.01,0
2026-04-26 12:07:55,28.62,73.2,0.022,0.01,0
2026-04-26 12:08:00,28.58,73.24,-0.008,0.008,0
2026-04-26 12:08:05,28.51,73.07,-0.014,-0.034,0
2026-04-26 12:08:10,28.6,72.9,0.018,-0.034,0
2026-04-26 12:08:15,28.48,72.99,-0.024,0.018,0
2026-04-26 12:08:20,28.64,72.99,0.032,0.0,0
2026-04-26 12:08:25,28.67,73.73,0.006,0.148,0
2026-04-26 12:08:30,33.2,70.59,0.906,-0.628,2
2026-04-26 12:08:35,36.9,68.93,0.74,-0.332,2
2026-04-26 12:08:40,38.97,67.12,0.414,-0.362,2
2026-04-26 12:08:45,40.61,66.62,0.328,-0.1,2
2026-04-26 12:08:50,41.43,66.35,0.164,-0.054,2
2026-04-26 12:08:55,41.76,65.49,0.066,-0.172,2
2026-04-26 12:09:00,42.0,65.34,0.048,-0.03,2
2026-04-26 12:09:05,42.2,65.18,0.04,-0.032,2
2026-04-26 12:09:10,42.31,65.36,0.022,0.036,2
2026-04-26 12:09:15,42.21,64.82,-0.02,-0.108,2
2026-04-26 12:09:20,42.3,64.45,0.018,-0.074,2
2026-04-26 12:09:25,42.16,64.73,-0.028,0.056,2
2026-04-26 12:09:30,42.11,64.81,-0.01,0.016,2
2026-04-26 12:09:35,42.48,64.46,0.074,-0.07,1
2026-04-26 12:09:40,42.73,63.91,0.05,-0.11,1
2026-04-26 12:09:45,42.87,63.75,0.028,-0.032,1
2026-04-26 12:09:50,42.95,64.08,0.016,0.066,1
2026-04-26 12:09:55,43.11,63.96,0.032,-0.024,1
2026-04-26 12:10:00,43.14,63.87,0.006,-0.018,1
2026-04-26 12:10:05,43.1,63.76,-0.008,-0.022,1
2026-04-26 12:10:10,43.25,63.39,0.03,-0.074,1
2026-04-26 12:10:15,43.41,63.66,0.032,0.054,1
2026-04-26 12:10:20,43.26,63.57,-0.03,-0.018,1
2026-04-26 12:10:25,43.21,63.66,-0.01,0.018,1
2026-04-26 12:10:30,43.22,63.66,0.002,0.0,1
2026-04-26 12:10:35,43.17,63.45,-0.01,-0.042,1
2026-04-26 12:10:40,43.28,63.71,0.022,0.052,1
2026-04-26 12:10:45,43.22,63.14,-0.012,-0.114,1
2026-04-26 12:10:50,43.22,63.59,0.0,0.09,1
2026-04-26 12:10:55,43.28,63.12,0.012,-0.094,1
2026-04-26 12:11:00,43.22,63.56,-0.012,0.088,1
2026-04-26 12:11:05,43.2,63.91,-0.004,0.07,1
2026-04-26 12:11:10,29.31,74.37,-2.778,2.092,0
2026-04-26 12:11:15,29.2,74.1,-0.022,-0.054,0
2026-04-26 12:11:20,29.2,74.24,0.0,0.028,0
2026-04-26 12:11:25,29.18,74.02,-0.004,-0.044,0
2026-04-26 12:11:30,29.35,74.34,0.034,0.064,0
2026-04-26 12:11:35,29.38,74.58,0.006,0.048,0
2026-04-26 12:11:40,29.22,74.54,-0.032,-0.008,0
2026-04-26 12:11:45,29.26,73.68,0.008,-0.172,0
2026-04-26 12:11:50,29.25,74.48,-0.002,0.16,0
2026-04-26 12:11:55,29.43,74.5,0.036,0.004,0
2026-04-26 12:12:00,29.28,74.42,-0.03,-0.016,0
2026-04-26 12:12:05,29.29,74.47,0.002,0.01,0
2026-04-26 12:12:10,29.2,74.72,-0.018,0.05,0
2026-04-26 12:12:15,29.21,74.8,0.002,0.016,0
2026-04-26 12:12:20,29.4,74.43,0.038,-0.074,0
2026-04-26 12:12:25,29.32,74.38,-0.016,-0.01,0
2026-04-26 12:12:30,29.23,74.63,-0.018,0.05,0
2026-04-26 12:12:35,29.29,74.54,0.012,-0.018,0
2026-04-26 12:12:40,29.4,74.27,0.022,-0.054,0
2026-04-26 12:12:45,29.35,74.71,-0.01,0.088,0
2026-04-26 12:12:50,29.27,74.11,-0.016,-0.12,0
2026-04-26 12:12:55,29.23,74.61,-0.008,0.1,0
2026-04-26 12:13:00,29.34,74.72,0.022,0.022,0
2026-04-26 12:13:05,29.26,75.08,-0.016,0.072,0
2026-04-26 12:13:10,29.33,74.65,0.014,-0.086,0
2026-04-26 12:13:15,29.49,74.35,0.032,-0.06,1
2026-04-26 12:13:20,29.61,74.35,0.024,0.0,1
2026-04-26 12:13:25,29.72,73.73,0.022,-0.124,1
2026-04-26 12:13:30,29.77,73.41,0.01,-0.064,1
2026-04-26 12:13:35,29.88,73.47,0.022,0.012,1
2026-04-26 12:13:40,30.12,73.02,0.048,-0.09,1
2026-04-26 12:13:45,30.19,72.87,0.014,-0.03,1
2026-04-26 12:13:50,30.28,72.81,0.018,-0.012,1
2026-04-26 12:13:55,30.42,72.72,0.028,-0.018,1
2026-04-26 12:14:00,30.46,72.25,0.008,-0.094,1
2026-04-26 12:14:05,30.59,72.62,0.026,0.074,1
2026-04-26 12:14:10,30.74,71.92,0.03,-0.14,1
2026-04-26 12:14:15,30.75,71.55,0.002,-0.074,1
2026-04-26 12:14:20,30.76,71.72,0.002,0.034,1
2026-04-26 12:14:25,30.84,72.4,0.016,0.136,1
2026-04-26 12:14:30,30.82,72.37,-0.004,-0.006,1
2026-04-26 12:14:35,30.62,72.11,-0.04,-0.052,1
2026-04-26 12:14:40,30.89,72.39,0.054,0.056,1
2026-04-26 12:14:45,30.84,72.1,-0.01,-0.058,1
2026-04-26 12:14:50,30.82,72.24,-0.004,0.028,1
2026-04-26 12:14:55,30.88,72.29,0.012,0.01,1
2026-04-26 12:15:00,30.76,72.4,-0.024,0.022,1
2026-04-26 12:15:05,30.92,72.53,0.032,0.026,1
2026-04-26 12:15:10,30.83,72.8,-0.018,0.054,1
2026-04-26 12:15:15,30.84,72.4,0.002,-0.08,1
2026-04-26 12:15:20,29.26,70.21,-0.316,-0.438,0
2026-04-26 12:15:25,29.45,70.34,0.038,0.026,0
2026-04-26 12:15:30,29.48,69.88,0.006,-0.092,0
2026-04-26 12:15:35,29.24,70.07,-0.048,0.038,0
2026-04-26 12:15:40,29.24,70.09,0.0,0.004,0
2026-04-26 12:15:45,29.32,69.95,0.016,-0.028,0
2026-04-26 12:15:50,29.16,69.99,-0.032,0.008,0
2026-04-26 12:15:55,29.33,69.86,0.034,-0.026,0
2026-04-26 12:16:00,29.34,70.17,0.002,0.062,0
2026-04-26 12:16:05,29.33,69.88,-0.002,-0.058,0
2026-04-26 12:16:10,29.19,69.72,-0.028,-0.032,0
2026-04-26 12:16:15,29.37,70.05,0.036,0.066,0
2026-04-26 12:16:20,29.26,69.6,-0.022,-0.09,0
2026-04-26 12:16:25,29.34,69.57,0.016,-0.006,0
2026-04-26 12:16:30,29.35,69.82,0.002,0.05,0
2026-04-26 12:16:35,29.47,69.73,0.024,-0.018,0
2026-04-26 12:16:40,29.33,70.16,-0.028,0.086,0
2026-04-26 12:16:45,29.5,69.9,0.034,-0.052,0
2026-04-26 12:16:50,29.45,69.79,-0.01,-0.022,0
2026-04-26 12:16:55,29.41,69.94,-0.008,0.03,0
2026-04-26 12:17:00,29.24,69.56,-0.034,-0.076,0
2026-04-26 12:17:05,29.48,69.55,0.048,-0.002,0
2026-04-26 12:17:10,29.28,69.8,-0.04,0.05,0
